Year,Month,Day,Wind_speed,Surf_Pressure,Precipitation,R_Humidity,T_Max,T_Min,Dew
1983,2,9,3,98.26,0,61.56,36,23.32,20.06
1983,2,10,2.91,98.37,0.8,66.38,32.98,23.93,20.69
1983,2,11,3.91,98.39,0.9,64.69,35.07,23.66,20.36
1983,2,12,3.58,98.4,0.58,62.56,36.05,23.12,19.81
1983,2,13,3.36,98.42,0.66,60.38,36.66,23.26,19.69
1983,2,14,3.12,98.42,0.82,60.62,36.43,23.51,20.22
1983,2,15,2.84,98.44,0.9,60.38,36.35,23.8,20.41
1983,2,16,3.65,98.42,0.31,57.56,38.31,24.51,19.51
1983,2,17,3.6,98.47,0.18,60.62,36.65,23.61,19.72
1983,2,18,3.69,98.54,0.3,60.69,35.74,23.92,19.64
1983,2,19,3.74,98.57,0.25,57.12,37.33,23.62,18.65
1983,2,20,2.91,98.56,1.74,57.94,37.46,23.21,19.26
1983,2,21,3.09,98.44,1.21,59.06,36.53,23.74,19.54
1983,2,22,3.05,98.43,1.39,58.06,36.94,24.3,18.7
1983,2,23,3.3,98.45,1.12,61.62,37.89,23.52,19.94
1983,2,24,3.09,98.45,0.82,59,37.62,24.48,19.9
1983,2,25,2.98,98.47,0.4,59.88,36.92,24.36,20.25
1983,2,26,3.1,98.56,0.42,58.69,37.37,23.98,19.63
1983,2,27,1.9,98.59,0.16,59.75,35.82,24.33,19.72
1983,2,28,2.33,98.49,0.12,55.81,36.33,24.56,18.79
1983,3,1,2.68,98.49,0.56,57.81,35.4,23.99,19.19
1983,3,2,4.72,98.73,0.56,58.31,30.07,22.46,16.92
1983,3,3,3.46,98.69,0.06,45.38,34.55,21.12,13.68
1983,3,4,2.3,98.48,0.01,36.44,37.93,23.93,11.35
1983,3,5,3.23,98.47,0.13,56.56,38.29,21.55,17
1983,3,6,2.72,98.46,0.25,55.81,37.28,23.46,18.42
1983,3,7,3.25,98.45,0,54.5,37.09,23.18,18.05
1983,3,8,3.22,98.46,0,55.56,38.16,23.27,18.56
1983,3,9,3.04,98.42,0,53.44,38.62,23.63,17.77
1983,3,10,3.25,98.44,0,53.25,38.55,23.62,17.48
1983,3,11,3.13,98.45,0,55.12,38.22,24.23,18.75
1983,3,12,3.23,98.38,0,52.62,38.84,24.46,18.23
1983,3,13,3.11,98.38,0,52.94,39.21,24.3,18.58
1983,3,14,3.74,98.36,0,52.94,40,24.4,18.69
1983,3,15,3.59,98.33,0,52.25,39.83,24.66,18.55
1983,3,16,3.66,98.32,0,55.88,38.23,24.9,19.8
1983,3,17,4.15,98.41,0.02,56.12,38.47,25.16,19.94
1983,3,18,3.39,98.4,0.02,53.31,38.86,25.05,19.18
1983,3,19,3.33,98.24,0.03,51.12,39.62,24.93,18.73
1983,3,20,3.81,98.29,0.05,54.19,38.08,25.55,19.69
1983,3,21,3.91,98.32,0.02,58.69,36.53,25.9,20.37
1983,3,22,3.32,98.36,1.09,57.19,37.36,25.23,19.75
1983,3,23,4.03,98.24,0.51,57.19,39.23,24.95,19.78
1983,3,24,3.98,98.25,0.3,55.69,39.06,25.27,19.83
1983,3,25,3.91,98.24,1.08,55.25,39.53,25.11,19.88
1983,3,26,4.6,98.15,1.22,56.69,39.84,25.49,20.35
1983,3,27,4.57,98.17,4.21,64.19,36.83,25.12,21.74
1983,3,28,4.16,98.17,3.02,62.94,37.64,24.66,21.44
1983,3,29,4.26,98.18,7.44,69.69,36.18,24.72,22.51
1983,3,30,4.48,98.21,3.33,73.75,34,24.24,22.74
1983,3,31,3.97,98.29,3.63,73.5,33.3,24.32,22.18
1983,4,1,2.43,98.28,11.45,76.44,33.67,23.9,22.62
1983,4,2,2.85,98.39,35.49,84.19,29.45,23.9,22.98
1983,4,3,2.13,98.49,5.39,83.31,28.43,23.21,22.14
1983,4,4,2.1,98.46,1.74,71.25,34.36,22.09,21.17
1983,4,5,2.62,98.39,7.16,69.75,35.7,22.52,21.69
1983,4,6,4.18,98.24,1.38,71.62,35.49,23.56,22.3
1983,4,7,3.09,98.21,1.92,70.44,36.32,23.66,22.23
1983,4,8,3.18,98.21,1.24,69.25,36.24,23.73,22.09
1983,4,9,3.13,98.21,1.89,68.62,36.21,24.01,22.15
1983,4,10,3.35,98.22,1.3,69.69,35.49,24.3,22.23
1983,4,11,3.92,98.3,5.86,71.81,35.1,24.08,21.98
1983,4,12,3.59,98.35,3.93,71.12,35.44,22.78,21.59
1983,4,13,3.17,98.36,6.34,70.19,35.62,23.31,21.66
1983,4,14,2.95,98.35,6.8,71.31,35.49,23.05,21.59
1983,4,15,3.34,98.37,2.14,68.56,36.08,22.8,20.96
1983,4,16,2.7,98.38,3.69,68.62,35.62,22.69,21.21
1983,4,17,3.5,98.31,2.95,71.12,35.57,23.73,21.89
1983,4,18,3.45,98.25,2.67,70.81,35.61,23.59,21.92
1983,4,19,3.27,98.35,4.53,72.38,35.1,23.43,22.05
1983,4,20,3.56,98.5,1.11,77,31.44,23.8,22.3
1983,4,21,3.76,98.52,2.58,73.62,34.3,23.44,21.98
1983,4,22,2.98,98.34,0.92,69.81,35.8,22.78,21.59
1983,4,23,3.65,98.34,3.15,72.25,34.26,24.04,22.23
1983,4,24,3.61,98.36,1.71,71.38,34.83,23.59,21.98
1983,4,25,3.62,98.41,1.65,74.62,32.34,23.83,22.12
1983,4,26,3.93,98.41,0,69.5,35.19,23.77,21.37
1983,4,27,3.63,98.42,0,70.25,32.51,24.19,21.08
1983,4,28,2.81,98.35,0,67.88,34.73,23.14,21.03
1983,4,29,3.84,98.36,0,70.12,34.99,23.78,21.62
1983,4,30,3.56,98.38,0,71.25,33.4,23.62,21.85
1983,5,1,4.07,98.34,6.56,73.81,34.76,23.65,22.38
1983,5,2,3.67,98.38,8.85,77.25,33.51,23.73,22.41
1983,5,3,2.36,98.37,2.99,75.62,32.28,23.48,21.92
1983,5,4,3.21,98.48,10.12,76.88,32.22,22.91,22.15
1983,5,5,3.71,98.54,4.13,74.19,33.45,23.07,21.4
1983,5,6,3.2,98.46,0.64,71.06,34.15,22.99,21.18
1983,5,7,3.2,98.39,0.28,74.62,32.04,23.4,21.81
1983,5,8,2.88,98.43,1.31,72.25,34.77,23.23,22.07
1983,5,9,3.56,98.54,0.72,77.88,31.55,23.64,22.12
1983,5,10,3.73,98.47,0.62,71.38,34.76,22.77,21.4
1983,5,11,3.26,98.35,4.61,73.12,33.13,22.67,21.51
1983,5,12,2.96,98.39,9.15,76.19,32.83,22.87,21.73
1983,5,13,2.8,98.49,12.01,82.31,30.4,22.45,21.83
1983,5,14,2.67,98.45,24,83.62,29.57,22.19,22.26
1983,5,15,1.98,98.39,13.04,90.69,26.92,23.05,22.98
1983,5,16,1.3,98.35,13.65,85.81,29.14,22.53,22.85
1983,5,17,1.51,98.39,6.65,82.19,30.77,22.61,23.01
1983,5,18,2.95,98.39,1.92,84.31,29.98,23.62,23.51
1983,5,19,2.81,98.44,12.29,84.62,30.06,23.27,23.23
1983,5,20,2.46,98.44,59.14,87.75,29.26,23.26,23.5
1983,5,21,3.3,98.38,19.28,91.06,27.96,23.14,23.56
1983,5,22,2.27,98.51,6.39,88.12,28.67,22.8,23.05
1983,5,23,2.45,98.5,4.6,87.81,29.11,22.23,22.85
1983,5,24,2.83,98.44,11.42,89.81,28.03,22.29,23.08
1983,5,25,2.47,98.48,6.26,88.81,28.42,22.84,22.98
1983,5,26,2.67,98.52,6.73,88.06,28.88,22.1,22.95
1983,5,27,1.94,98.53,21.76,86.56,29.94,22.17,23.29
1983,5,28,2.91,98.5,24.2,93.75,26.39,23.12,23.43
1983,5,29,2.66,98.37,14.01,89.75,28.36,22.49,23.19
1983,5,30,2.95,98.32,8.53,88.31,29.23,22.09,23.17
1983,5,31,3.17,98.37,13.8,88.81,29.4,22.82,23.51
1983,6,1,2.99,98.49,11.99,90.69,28.38,22.88,23.4
1983,6,2,1.8,98.5,14,88.5,28.4,22.5,23.06
1983,6,3,2.13,98.51,8.16,87.5,28.46,22.52,22.55
1983,6,4,2.34,98.57,9.82,87.31,29.17,22.03,22.77
1983,6,5,2.48,98.58,6.94,86.38,29.39,21.98,22.83
1983,6,6,2.92,98.46,3,86.12,29.8,22.33,23
1983,6,7,2.88,98.47,2.42,85.75,29.47,22.12,22.67
1983,6,8,2.98,98.55,9.67,87.69,29.02,21.83,22.73
1983,6,9,3.45,98.57,14.35,89.44,28.92,22.23,23.01
1983,6,10,2.53,98.6,5.77,89.38,28.33,22.19,22.83
1983,6,11,3.19,98.65,10.06,87.94,28.06,22.14,22.37
1983,6,12,1.9,98.65,9.8,86.69,28.87,21.15,22.18
1983,6,13,1.84,98.62,10.44,86,29.65,21.58,22.97
1983,6,14,4.05,98.66,16.78,90.69,28.27,22.89,23.3
1983,6,15,3.23,98.79,12.11,90.56,27.54,22.15,22.69
1983,6,16,2.77,98.8,8.63,89.12,28.4,21.87,22.67
1983,6,17,2.91,98.81,7.51,88.69,28.54,22.09,22.54
1983,6,18,2.99,98.83,5.13,88.06,28.6,21.27,22.23
1983,6,19,3.46,98.81,33.01,90.5,27.59,20.77,22.17
1983,6,20,3.78,98.85,61.2,91.56,26.89,21.83,22.48
1983,6,21,2.8,98.96,11.31,91.94,26.23,21.73,22.08
1983,6,22,3.08,98.78,12.87,88.81,28.42,20.86,22.25
1983,6,23,4.48,98.72,34.48,89.19,28.3,20.94,21.98
1983,6,24,4.55,98.77,7.49,89.19,27.91,20.84,21.55
1983,6,25,3.27,98.86,2.29,89.5,26.82,20.47,21.16
1983,6,26,2.52,98.88,2.36,87,28.42,19.65,21.23
1983,6,27,2.87,98.85,10.2,88.06,27.79,19.9,21.4
1983,6,28,3.67,98.75,12.47,89.62,27.5,20.55,21.65
1983,6,29,3.87,98.68,2.36,89.38,27.68,20.23,21.33
1983,6,30,3.49,98.7,0,87.62,27.88,19.72,20.9
1983,7,1,3.37,98.77,0,87.38,28.18,19.33,21.06
1983,7,2,2.58,98.64,0.01,85.19,29.12,19.68,21.44
1983,7,3,3.38,98.62,0.28,88.69,27.66,21.16,21.82
1983,7,4,3.62,98.62,1.53,91.5,25.36,21.18,21.61
1983,7,5,3.4,98.63,1.95,89.75,27.1,21.26,21.8
1983,7,6,3.03,98.77,5.81,91.5,25.73,20.59,21.23
1983,7,7,3.3,98.71,5.33,88.75,27.83,20.05,21.51
1983,7,8,3.65,98.66,8.01,88.69,27.4,20.78,21.59
1983,7,9,2.57,98.61,2.98,87.31,27.84,20.57,21.68
1983,7,10,2.69,98.62,2.8,87.94,28.54,21.19,22.08
1983,7,11,3.46,98.65,1.56,88.56,27.79,21.1,21.82
1983,7,12,3.47,98.72,2.98,88.81,28.1,21.12,22.05
1983,7,13,2.59,98.75,2.59,88.31,27.69,21.06,21.86
1983,7,14,1.77,98.67,3.2,83.75,28.92,21.4,21.76
1983,7,15,3.16,98.65,15.68,88.56,28.42,21.02,22.12
1983,7,16,3.79,98.67,26.43,89.88,27.44,20.24,21.71
1983,7,17,4.52,98.7,10.14,89.31,27.46,20.33,21.4
1983,7,18,3.44,98.75,1.53,87.44,28,20.3,21.33
1983,7,19,2.74,98.82,1.23,86.88,28.12,19.84,21.46
1983,7,20,2.54,98.71,0.79,86,28.7,20.8,21.83
1983,7,21,3.38,98.7,1,87.56,28.47,20.77,21.95
1983,7,22,3.77,98.83,1.2,87,28.48,20.12,21.51
1983,7,23,3.97,98.78,0.54,86.81,28.48,20.13,21.44
1983,7,24,4.23,98.71,1.09,87.75,27.57,20.09,21.12
1983,7,25,3.98,98.73,4.12,88.75,27.42,20.05,21.08
1983,7,26,3.99,98.74,1.63,87.56,27.96,19.71,21.14
1983,7,27,3.9,98.74,1.34,89,26.13,19.69,20.57
1983,7,28,3.68,98.77,0.79,86.62,27.96,19.26,20.8
1983,7,29,3.91,98.69,2.5,87,27.98,19.67,21.05
1983,7,30,4.47,98.76,0.28,89.5,25.67,20.19,20.75
1983,7,31,4.27,98.8,0.08,86.5,27.72,19.8,20.58
1983,8,1,2.93,98.86,0,85.69,28,18.3,20.37
1983,8,2,2.31,98.73,0.05,84.81,29.73,19.44,21.29
1983,8,3,4.04,98.74,0.16,88.38,26.64,20.88,21.1
1983,8,4,3.27,98.83,0.43,87.06,27.32,20.11,20.86
1983,8,5,3.45,98.87,2.64,89.38,25.69,20.5,20.89
1983,8,6,3.78,98.85,6.06,90.44,25.25,20.62,20.76
1983,8,7,4.62,98.85,3.27,90.12,25.49,20.19,20.72
1983,8,8,3.88,98.9,1.26,86.94,27.49,19.8,20.64
1983,8,9,3.06,98.98,0.81,86.69,28.06,19.41,20.58
1983,8,10,3.14,98.9,1.11,86.88,28.12,19.3,20.93
1983,8,11,4.12,98.81,0.66,86.44,27.29,19.57,20.63
1983,8,12,4.05,98.82,0.48,86.31,27.51,19.54,20.49
1983,8,13,3.73,98.94,0.17,86.12,27.47,19.4,20.5
1983,8,14,3.53,98.96,0.23,85,28.26,19.44,20.63
1983,8,15,3.31,98.9,0.28,85,28.52,19.25,20.87
1983,8,16,4.2,98.87,0.54,85.75,28.07,19.76,20.65
1983,8,17,4.12,98.87,0.28,85.19,27.83,18.78,19.98
1983,8,18,3.5,98.9,0.1,84.38,27.98,18.12,19.73
1983,8,19,2.93,98.91,0.08,84,28.63,18.48,20.03
1983,8,20,3.6,98.84,0.22,85.25,27.59,18.6,20.1
1983,8,21,3.96,98.77,0.11,86,26.08,19.76,19.74
1983,8,22,3.56,98.8,0.23,85,27.59,18.71,19.9
1983,8,23,3.18,98.83,0.46,84.81,27.96,18.73,20.21
1983,8,24,2.98,98.83,2.35,84.81,28.39,18.66,20.45
1983,8,25,3.8,98.84,1.97,89.62,24.58,19.57,19.81
1983,8,26,3.5,98.84,1.1,86.38,27.51,19.08,20.45
1983,8,27,3.92,98.86,2.91,86,27.75,19.79,20.6
1983,8,28,3.3,98.82,1.58,85.06,28.19,19.1,20.61
1983,8,29,3.95,98.72,4.8,88.5,25.19,19.6,20.19
1983,8,30,3.02,98.76,4.24,86.19,27.83,19.62,20.69
1983,8,31,2.45,98.76,2.16,84.25,29.24,19.91,21.03
1983,9,1,3.23,98.67,1.99,84.56,29.57,20.05,21.37
1983,9,2,3.35,98.71,4.69,84.69,29.48,20.25,21.65
1983,9,3,2.84,98.79,2.13,83.38,29.24,20.45,21.28
1983,9,4,2.83,98.65,2.55,85.06,29.39,19.96,21.33
1983,9,5,3.86,98.64,4.12,90.38,25.31,21.26,21.23
1983,9,6,4.27,98.58,5.79,88.81,27.23,20.36,21.1
1983,9,7,3.42,98.7,1.73,86,27.88,20.21,20.8
1983,9,8,2.62,98.69,0.96,83.75,29.01,19.71,21.17
1983,9,9,2.67,98.66,1.8,83.56,29.15,20.89,21.3
1983,9,10,3.57,98.65,2.29,84.19,28.84,20.76,21.15
1983,9,11,3.7,98.74,3.99,89.25,25.84,20.76,20.68
1983,9,12,2.77,98.7,3.38,85.25,28.23,20.21,21.05
1983,9,13,3.54,98.78,3.15,90,25.49,20.18,20.71
1983,9,14,3.73,98.8,3.16,85.5,28.17,19.74,20.86
1983,9,15,2.89,98.83,6.24,87.69,27.29,20.27,21.16
1983,9,16,3.65,98.76,3.68,85.69,28.27,20.51,21.09
1983,9,17,2.67,98.75,7.53,86.31,27.26,19.71,20.49
1983,9,18,2.5,98.68,6.66,90.44,25.55,19.94,20.48
1983,9,19,2.77,98.65,2.97,84.44,28.83,18.76,20.52
1983,9,20,2.09,98.71,10.2,85.31,28.43,19.88,21.19
1983,9,21,2.5,98.66,4.94,86.25,29.32,20.49,21.68
1983,9,22,2.91,98.73,3.94,90.25,24.9,20.65,20.56
1983,9,23,1.84,98.7,20.08,84.06,28.88,19.88,21.12
1983,9,24,2.2,98.64,2.8,84.25,29.33,20.46,21.58
1983,9,25,2.33,98.68,5.26,87.12,27.76,20.94,21.62
1983,9,26,3.33,98.7,8.59,85.88,28.72,20.69,21.49
1983,9,27,2.62,98.7,17.45,87.19,28.02,20.05,21.33
1983,9,28,2.52,98.69,5.78,85.25,28.66,20.62,21.46
1983,9,29,2.43,98.7,2.24,84.56,29.67,21.01,21.8
1983,9,30,2.54,98.75,0.94,84.75,29.52,20.78,21.83
1983,10,1,3.18,98.8,0.87,83.81,28.94,21.05,21.44
1983,10,2,2.75,98.79,1.36,83.94,28.89,21.08,21.34
1983,10,3,2.43,98.77,3.46,83.44,29.46,20.36,21.32
1983,10,4,2.27,98.74,2.01,82.44,29.97,20.55,21.48
1983,10,5,2.55,98.84,1.83,84.81,28.9,21.47,21.6
1983,10,6,2.16,98.78,1.13,76.31,30.21,21.23,20.32
1983,10,7,2.05,98.57,2.97,81.56,30.16,20.37,21.44
1983,10,8,2.45,98.46,0.14,81.94,30.22,20.96,21.7
1983,10,9,2.5,98.45,0.21,81.75,30.48,21.48,21.72
1983,10,10,2.39,98.5,0.05,80.31,31.01,20.84,21.51
1983,10,11,2.48,98.64,0.11,81.81,29.45,21.38,21.38
1983,10,12,2.49,98.61,0.32,79.19,30.62,21.26,21.21
1983,10,13,2.88,98.54,0.45,78.69,31.17,21.33,21.22
1983,10,14,2.58,98.49,0.27,75.88,32.02,21.33,20.86
1983,10,15,2.23,98.48,0.29,76.56,32.02,20.68,20.96
1983,10,16,2.55,98.44,0.35,76.06,32.28,21.19,21.06
1983,10,17,2.42,98.43,0.26,74.81,32.65,21.4,21.08
1983,10,18,2.57,98.43,0.55,75.5,32.07,21.92,21.17
1983,10,19,2.23,98.49,0.69,74.88,32.05,21.7,20.98
1983,10,20,2.55,98.57,1.17,82.12,28.36,21.85,21.29
1983,10,21,2.74,98.54,1.15,77.81,30.65,21.32,20.61
1983,10,22,3.19,98.54,0.51,74.81,32.19,20.75,20.11
1983,10,23,2.52,98.61,0.81,74.69,32.15,20.65,20.36
1983,10,24,2.79,98.54,0.78,73.88,32.29,21.58,20.51
1983,10,25,3.02,98.57,0.52,74.81,32.48,21.35,20.61
1983,10,26,2.57,98.66,0.25,74.44,32.03,21.61,20.71
1983,10,27,2.34,98.64,0.43,74,32.13,21.73,20.54
1983,10,28,3.04,98.54,0,71.75,33.8,22.12,20.58
1983,10,29,3.43,98.52,0,72.69,33.26,22.19,20.9
1983,10,30,3.16,98.61,0,72.5,33.05,21.87,20.69
1983,10,31,2.7,98.62,0,70.19,34.03,22.26,20.55
1983,11,1,2.47,98.62,0,68.62,34.44,22.24,20.25
1983,11,2,2.73,98.57,5.69,72.56,33.62,22.4,20.94
1983,11,3,3.16,98.65,3.63,76.25,32.73,22.56,21.44
1983,11,4,2.98,98.72,2.47,74.56,32.96,21.73,21.02
1983,11,5,2.66,98.7,1.14,72.62,33.48,21.51,20.62
1983,11,6,2.55,98.64,4.24,74.19,32.92,22.24,21.19
1983,11,7,2.37,98.57,4.53,72.25,33.38,22.42,20.91
1983,11,8,3.11,98.51,1.71,73.88,33.66,22.49,21.26
1983,11,9,2.67,98.59,2.87,73.06,33.4,22.12,20.98
1983,11,10,2.77,98.64,3.15,73.12,33.37,22.06,20.78
1983,11,11,3.4,98.65,1.35,73.62,32.54,22.48,20.85
1983,11,12,3.05,98.58,2.18,73.31,33.27,21.99,20.58
1983,11,13,2.6,98.58,5.17,74.5,33.11,22.23,21.09
1983,11,14,2.86,98.68,2.71,76.38,32.24,22.15,21.18
1983,11,15,2.97,98.74,3.78,78.38,31.69,21.7,21.24
1983,11,16,2.97,98.71,0.57,75.81,32.48,22.51,21.08
1983,11,17,2.61,98.66,2.1,75.62,33.01,21.59,21.22
1983,11,18,2.78,98.62,1.84,73.94,33.29,21.89,21.15
1983,11,19,2.73,98.58,2.81,74.94,33.36,21.68,21.05
1983,11,20,2.3,98.62,2.21,74.25,33.08,21.52,20.9
1983,11,21,2.52,98.61,0.72,71.12,33.55,21.78,20.23
1983,11,22,2.87,98.54,1.87,73.75,32.73,21.85,20.48
1983,11,23,2.48,98.6,0.51,73.75,32.24,21.55,20.48
1983,11,24,2.77,98.64,0.82,71.94,33.34,21.62,20.52
1983,11,25,2.29,98.63,3.09,71.88,33.9,21.7,20.56
1983,11,26,2.94,98.6,4.75,74.94,33.04,21.99,20.98
1983,11,27,2.4,98.55,0.81,71.88,33.47,22.02,20.7
1983,11,28,2.34,98.54,0.92,73.88,32.31,22.12,20.76
1983,11,29,2.41,98.58,2.73,74.75,31.95,21.55,20.38
1983,11,30,2.29,98.59,2.46,75.19,31.73,21.39,20.51
1983,12,1,2.43,98.55,3.07,77.69,30.95,21.92,21.05
1983,12,2,2.59,98.53,4.65,77.56,31.8,21.76,21.08
1983,12,3,1.78,98.55,4.01,76.81,30.59,21.55,20.88
1983,12,4,1.76,98.56,7.18,78.31,30.01,22.45,21.17
1983,12,5,1.87,98.46,1.96,75.69,31.61,21.45,20.76
1983,12,6,2.42,98.45,3.15,75.19,32.74,21.73,20.94
1983,12,7,2.44,98.49,2.05,73.88,33.07,21.46,20.75
1983,12,8,2.14,98.51,1.05,71.44,31.65,22.11,19.97
1983,12,9,2.6,98.46,2.22,72.31,33.1,21.28,20.16
1983,12,10,2.88,98.47,0.58,73.62,32.52,22,20.74
1983,12,11,3.16,98.56,1.89,76.19,31.25,22.76,21.06
1983,12,12,2.2,98.58,0.97,75.5,30.87,22.05,20.72
1983,12,13,2.7,98.52,2.08,77.25,29.89,21.32,20.72
1983,12,14,2.96,98.5,0.68,79.75,29.41,22.33,21.17
1983,12,15,2.29,98.49,0.44,74.19,31.8,22.14,20.67
1983,12,16,3.09,98.48,1.21,72.81,33.37,21.32,20.3
1983,12,17,3.35,98.54,0.76,73.56,32.69,22.11,20.58
1983,12,18,2.65,98.54,0.59,71.56,33.45,21.3,20.15
1983,12,19,2.34,98.49,0.42,70.75,31.92,22.08,20.23
1983,12,20,2.79,98.51,0.29,71.94,32.28,22.24,20.38
1983,12,21,2.8,98.56,0.38,70.81,33.01,21.57,20.01
1983,12,22,3.19,98.51,0.05,69.75,33.99,21.8,20.03
1983,12,23,2.45,98.55,0.1,68.19,33.9,21.8,20.01
1983,12,24,1.9,98.57,0.1,64.5,34.6,21.83,19.03
1983,12,25,2.28,98.63,0.04,61.5,34.23,20.57,16.45
1983,12,26,2.3,98.73,0.13,68.12,33.62,20.9,18.88
1983,12,27,2.22,98.68,0.56,68.88,32.94,20.5,19.18
1983,12,28,2.43,98.59,0.06,67.06,33.92,20.42,18.71
1983,12,29,2.81,98.64,0.11,66.56,33.99,20.18,18.39
1983,12,30,2.05,98.56,0.18,65.5,34.48,20.6,18.73
1983,12,31,2.55,98.5,0.98,68.44,33.8,21.7,19.56
1984,1,1,3.27,98.47,0.2,68.81,33.73,21.39,19.42
1984,1,2,3.34,98.48,0.08,65.62,34.29,20.81,18.42
1984,1,3,2.48,98.54,0,63.81,34.47,20.15,17.23
1984,1,4,2.42,98.57,0,63.38,34.58,19.38,17.01
1984,1,5,2.68,98.5,0.12,65.88,34.65,20.84,19.08
1984,1,6,2.91,98.43,0.07,63.12,34.54,21.83,19.12
1984,1,7,2.05,98.5,0.06,62.56,33.65,22.26,18.74
1984,1,8,1.27,98.48,0.04,56.81,34.89,21.76,17.07
1984,1,9,2.95,98.46,0.1,63.06,35.11,21.73,18.53
1984,1,10,3.35,98.47,0.05,64.19,35.24,21.27,18.71
1984,1,11,2.83,98.45,0,64.06,35.23,22.15,19.23
1984,1,12,3.22,98.44,0,64.12,35,22.64,19.55
1984,1,13,3.03,98.45,0,64.31,33.84,23.16,19.4
1984,1,14,3.09,98.4,0,61.69,35.33,22.77,18.64
1984,1,15,3.41,98.38,0,61.12,36.01,21.58,17.68
1984,1,16,3.29,98.47,0.02,60.06,35.28,21.88,17.45
1984,1,17,2.52,98.48,0.02,54.44,35.27,20.09,14.33
1984,1,18,2.25,98.4,0,55.38,35.4,19.46,15.69
1984,1,19,2.73,98.33,0.15,58.5,35.4,21.44,17.6
1984,1,20,2.85,98.3,0.17,56.38,35.6,22.3,17.08
1984,1,21,3.29,98.34,0,55.94,36.29,21.26,16.03
1984,1,22,2.57,98.4,0,58.75,35.66,20.69,17.12
1984,1,23,2.27,98.3,0,54.75,36.35,21.39,16.23
1984,1,24,2.16,98.23,0,49.56,36.33,20.66,13.15
1984,1,25,2.8,98.26,0,58.75,36.3,21.68,17.54
1984,1,26,3.27,98.28,0,58.56,36.28,22.26,17.91
1984,1,27,3.04,98.27,0,57.19,36.3,22.13,17.37
1984,1,28,2.98,98.26,0,57.94,36.63,21.66,17.75
1984,1,29,2.88,98.27,0,56.88,36.9,22.3,17.48
1984,1,30,3.16,98.23,0,57.56,36.76,22.73,18.23
1984,1,31,3.22,98.23,2.02,58.81,35.73,23.82,18.97
1984,2,1,2.72,98.21,1.77,61.25,35.01,23.45,19.43
1984,2,2,2.59,98.19,1.36,59.44,35.11,23.16,18.91
1984,2,3,2.87,98.21,0.95,61.5,33.84,23.71,19.19
1984,2,4,2.66,98.27,0.37,54.94,35.15,23,16.64
1984,2,5,3.21,98.29,0,43.62,34.94,20.67,9.86
1984,2,6,2.36,98.32,0,44.44,35.51,21.29,10.62
1984,2,7,2.73,98.35,0,40.31,36.22,19.17,10.01
1984,2,8,2.55,98.31,0,54.5,35.71,20.99,16.43
1984,2,9,2.59,98.32,0,51.75,36.77,20.53,13.97
1984,2,10,2.7,98.32,0,54.56,37.23,21.26,15.88
1984,2,11,3.57,98.34,0,56.94,37.53,22.2,17.46
1984,2,12,3.73,98.33,0,52.94,37.66,23.41,17.16
1984,2,13,3.35,98.29,0,54.19,37.8,23.3,17.37
1984,2,14,3.93,98.29,0,55.88,38.22,23.26,17.91
1984,2,15,4.23,98.3,0.1,57.38,37.83,23.62,19
1984,2,16,3.79,98.22,0.13,55.81,38.09,23.65,18.83
1984,2,17,3.62,98.13,0.07,56.38,37.93,23.49,19.08
1984,2,18,3.37,98.12,0.24,54.94,38.34,24.04,19.08
1984,2,19,3.74,98.11,0.12,54.94,37.99,24.95,19.3
1984,2,20,3.46,98.17,1.9,57.5,36.44,24.65,19.39
1984,2,21,3.43,98.29,0.42,62.44,34.72,24.08,19.87
1984,2,22,2.82,98.35,1.33,63.75,31.78,24.23,19.36
1984,2,23,3.27,98.26,1.36,58.44,36.3,22.8,18.87
1984,2,24,4.05,98.24,1.06,64.19,34.08,23.77,20.08
1984,2,25,3.66,98.2,3.21,66.88,33.44,23.54,20.27
1984,2,26,3.3,98.2,3.33,73.06,31.19,23.62,21.18
1984,2,27,3.65,98.24,2.87,69.44,34.25,22.95,20.72
1984,2,28,3.59,98.27,4.7,69.75,33.7,22.88,20.71
1984,2,29,4.07,98.31,3.29,76.56,30.4,23.38,21.2
1984,3,1,3.5,98.31,3.3,69.31,34.32,22.1,20.4
1984,3,2,3.27,98.39,0.02,64.5,35.19,23.12,20.01
1984,3,3,2.86,98.34,0.16,61.38,35.93,23.31,20.04
1984,3,4,4.07,98.27,0.28,62.94,36.35,23.75,20.44
1984,3,5,3.8,98.41,0.13,73.12,30.22,24.19,21.21
1984,3,6,3.18,98.3,0.03,65.69,34.58,23.08,20.3
1984,3,7,4.02,98.16,0.6,63.31,36.43,23.99,20.59
1984,3,8,3.96,98.12,2.95,67.88,34.97,24.4,21.44
1984,3,9,3.87,98.25,0.8,67,32.48,24.23,20.06
1984,3,10,2.63,98.43,0.72,71.19,28.58,22.75,19.6
1984,3,11,2.99,98.41,1.04,67.31,33.19,22.16,19.94
1984,3,12,2.07,98.52,16.54,80.31,28.45,22.83,21.36
1984,3,13,2.11,98.36,13.34,71.25,33.05,21.47,20.47
1984,3,14,3.46,98.31,15.89,77.94,30.73,22.84,21.89
1984,3,15,3.29,98.18,13.06,81,30.61,23.01,22.51
1984,3,16,2.62,98.17,2,76.25,31.58,23.07,21.75
1984,3,17,2.4,98.21,2.35,75.75,31.85,22.48,21.69
